Sloboda	51.18333	33.61667
Sloviansk	48.86667	37.61667
Smila	49.23333	31.88333
Smyha	50.23333	25.76667
Snihurivka	47.06667	32.81667
Snizhne	48.01694	38.76583
Snyatyn	48.45	25.56667
Sobolivka	49.33333	28.65
Sofiyivka	48.05111	33.87444
Sokal’	50.48333	24.28333
Sokyryany	48.45	27.41667
Soledar	48.67972	38.09833
Solone	48.21667	34.86667
Solonka	49.75621	24.01028
Solonytsivka	49.99682	36.03464
Solotvyn	48.70667	24.42278
Solotvyno	47.95	23.86667
Sonyachnohirs’ke	44.74722	34.53999
Sosnytsya	51.53333	32.5
Spas	48.8875	24.05889
Spasskoye	48.65	35.03333
Sredneye	48.53333	22.5
Sredneye_Vodyanoye	47.98333	23.9
Sribne	50.65	32.93333
Staische	48.18646	24.73331
Stakhanov	48.56333	38.65083
Stanislav	46.57083	32.14972
Stara_Synyava	49.6	27.61667
Stara_Vyzhivka	51.43333	24.43333
Stari_Bohorodchany	48.82889	24.52528
Stari_Kuty	48.27806	25.17806
Starobesheve	47.74971	38.02129
Starobil’s’k	49.27639	38.90583
Starokostyantyniv	49.75	27.21667
Starokozache	46.33722	29.98528
Starychi	49.98333	23.55
Staryy_Dobrotvor	50.25	24.35
Staryy_Krym	47.16667	37.5
Staryy_Krym	45.02647	35.08969
Staryy_Merchyk	49.98147	35.75904
Staryy_Saltiv	50.07203	36.77866
Staryye_Petrovtsy	50.65	30.41667
Staryye_Yarylovichi	52.04848	30.95904
Stavyshche	50.4	29.53333
Steblev	49.4	31.1
Stebnik	49.3	23.56667
Stepanivka	46.79489	29.98684
Stepove	46.70385	30.07919
Sterehushche	45.74812	33.23009
Stetseva	48.5275	25.57167
Stozhkovskoye	48.11333	38.4925
Strabychovo	48.38333	22.55
Strohonivka	44.93992	34.19774
Stryy	49.25	23.85
Studenok	49.09167	37.48694
Subottsi	48.65639	32.51889
Sudak	44.84726	34.97938
Sudovaya_Vishnya	49.78333	23.36667
Sukhovolya	49.81667	23.83333
Sumy	50.91972	34.78194
Sursko-Mikhaylovka	48.26667	34.71667
Sutysky	49.05	28.43333
Svalyava	48.55	22.98333
Svarychiv	48.96139	24.18694
Svatove	49.41222	38.15083
Sverdlovs’k	48.07667	39.65333
Svirzh	49.65	24.43333
Svitlovods’k	49.08333	33.25
Svityaz’	51.48333	23.85
Svoboda	48.35807	22.36713
Svyatogorsk	49.03333	37.56667
Syedove	47.06824	38.15437
Syeverodonets’k	48.94556	38.50222
Synel’nykove	48.33333	35.51667
Synevyr	48.48833	23.62833
Synevyrs'ka_Polyana	48.58484	23.6891
Talalayivka	50.95	31.91667
Tarashcha	49.56667	30.5
Tarutyne	46.18583	29.15056
Tatarbunary	45.85	29.61667
Tayirove	46.36667	30.66667
Teplodar	46.5	30.33333
Teplyk	48.66667	29.73333
Terebovlya	49.3	25.71667
Ternopil’	49.5516	25.60875
Ternuvate	47.83	36.12611
Terny	50.98333	33.98333
Terpinnya	46.97056	35.42111
Tetiyiv	49.38333	29.66667
Timnenki	49.22417	36.14583
Tisov	49.05	23.78333
Tokmak	47.25139	35.70583
Tomakivka	47.81111	34.74167
Torez	48.03833	38.58778
Toshkovka	48.77556	38.57222
Tovste	48.84861	25.72806
Trebukhiv	50.48333	30.9
Tripol’ye	50.11667	30.76667
Trostyanets’	50.47472	34.94639
Trud-Kutok	46.75586	30.01156
Truskavets	49.28333	23.5
Tsarychanka	48.95	34.48333
Tsibulev	49.06667	29.85
Tsybli	49.96667	31.55
Tsybulevka	48.38333	29.13333
Tsyurupyns’k	46.61639	32.71139
Tukhlya	48.91667	23.46667
Tul’chyn	48.68148	28.86705
Turbiv	49.33333	28.73333
Turka	49.15	23.03333
Tyachiv	48.01667	23.58333
Tymoshivka	47.1825	35.10944
Tynnoye	50.6	26.2
Tyshkivka	48.49389	30.93306
Tysmenychany	48.77611	24.66917
Tysmenytsya	48.90083	24.84917
Uglegorsk	48.31694	38.27722
Ugnev	50.36667	23.75
Uhlove	44.82341	33.59682
Uhryniv	48.9575	24.70417
Ukrainka	50.13333	30.73333
Ulanov	49.69512	28.13298
Ulichnoye	49.23333	23.65
Uman’	48.75	30.22222
Unizh	48.8	25.35
Uralo-Kavkaz	48.30028	39.82722
Urzuf	46.91583	37.09528
Usatove	46.53333	30.66667
Uspenka	48.39028	39.16194
Ustynivka	47.95	32.53333
Utkivka	49.78583	36.07528
Uyutne	45.19864	33.29879
Uzhhorod	48.61667	22.3
Uzyn	49.83194	30.41361
Valky	49.83333	35.61667
Vapnyarka	48.53478	28.75599
Varva	50.5	32.73333
Vary	48.13333	22.71667
Vashkivtsi	48.38306	25.51361
Vasyl’kiv	50.18333	30.31667
Vasylivka	47.43694	35.27417
Vasyshcheve	49.83333	36.32611
Vatutine	49.01778	31.06222
Velikiye_Borki	49.51667	25.75
Velikiye_Sorochintsy	50.01667	33.95
Velyka_Bahachka	49.78333	33.71667
Velyka_Bilozerka	47.27472	34.70306
Velyka_Lepetykha	47.18333	33.95
Velyka_Mykhaylivka	47.07944	29.85139
Velyka_Oleksandrivka	47.31667	33.31667
Velyka_Pysarivka	50.42333	35.47972
Velyki_Kopany	46.48472	32.97944
Velykoploske	47.01139	29.67
Velykyy_Burluk	50.05917	37.38306
Velykyy_Klyuchiv	48.46861	24.95111
Vendychany	48.63333	27.8
Verbivka	49.41667	35.53333
Verenchanka	48.54444	25.74139
Vereshitsa	49.9881	23.63176
Verkhneye_Sinevidnoye	49.1	23.58333
Verkhniy_Rohachyk	47.25417	34.33361
Verkhniy_Yasenov	48.16156	24.94532
Verkhnyachka	48.83056	30.03667
Verkhnyaya_Rozhanka	48.81667	23.51667
Verkhnyaya_Syrovatka	50.82972	34.9575
Verkhovyna	48.15667	24.795
Vesele	47.01306	34.91361
Veselynove	47.35	31.23333
Viline	44.84537	33.66812
Vinnytsya	49.23333	28.48333
Viytivka	48.41667	29.53333
Vodyane	47.48889	34.49667
Vol’noye	47.63333	34.81667
Volnovakha	47.6	37.5
Volodarka	49.51667	29.91667
Volodymerets’	51.41667	26.13333
Volodymyr-Volyns’kyy	50.85	24.33333
Voloka	48.19306	25.92972
Volovets	48.7109	23.1851
Volovo	48.52278	23.50833
Vorokhta	48.28694	24.57194
Voronovo	48.89917	38.5775
Voronovytsya	49.1	28.68333
Vorozhba	51.17639	34.22111
Vorzel’	50.55	30.15
Voskhod	45.3392	36.4141
Voskhod	44.51667	34.21667
Vovchans’k	50.28838	36.94198
Voyinka	45.869	33.99319
Voykove	47.9673	38.2071
Voykove	45.38399	36.43577
Voznesenka	46.86111	35.45556
Voznesensk	47.56494	31.33078
Vradiyivka	47.86667	30.6
Vvedenka	49.82722	36.50444
Vylkove	45.4	29.58333
Vylok	48.1	22.83333
Vynohradiv	48.15	22.76667
Vynohradivka	45.68361	28.57333
Vynohradove	46.36333	32.94333
Vyshchetarasivka	47.57139	34.87583
Vyshhorod	50.58333	30.5
Vyshkove	48.04972	23.42278
Vyshneve	48.43694	33.91806
Vyshneve	50.38333	30.36667
Vysoke	47.94412	38.05879
Vysokopillya	47.48333	33.53333
Vysokyy	49.89056	36.12
Vyzhnytsya	48.25	25.18333
Yablonovka	48.96512	25.44159
Yabluniv	48.40333	24.94917
Yablunytsya	48.31583	24.48444
Yagel’nitsa_Stara	48.98333	25.7
Yahil’nytsya	48.94278	25.73917
Yahotyn	50.28333	31.76667
Yakymivka	46.68972	35.15361
Yalta	46.96333	37.27556
Yalta	44.5	34.16667
Yamnytsya	48.98972	24.7075
Yampil’	51.94765	33.78759
Yaremcha	48.45833	24.55194
Yarmolyntsi	49.2	26.83333
Yasinovataya	48.135	37.85028
Yasinya	48.26611	24.35556
Yavoriv	49.93333	23.38333
Yelyzavethradka	48.80139	32.40583
Yenakiyeve	48.23222	38.21611
Yerky	48.97806	30.99194
Yevpatoriya	45.19575	33.35963
Yizhivtsi	48.04111	25.66333
Yurkivka	49.01944	31.10694
Yuzhne	46.62211	31.10131
Yuzhnoukrains'k	47.81777	31.18263
Zabolotiv	48.47056	25.28639
Zachepylivka	49.2	35.23333
Zagnitkiv	48.04878	28.89234
Zahvizdya	48.9225	24.65167
Zakupne	49.11667	26.35
Zalesnoye	48.0425	38.82222
Zalishchyky	48.64472	25.73389
Zaliznychne	45.75028	28.61528
Zaliznychne	47.65444	36.1675
Zaliztsi	49.78333	25.36667
Zaozerne	45.16096	33.27751
Zaporizhzhya	47.81667	35.18333
Zarichchya	48.52083	24.64806
Zarichne	51.81667	26.13333
Zarvanitsa	49.21737	25.36846
Zarya	45.98333	29.7
Zastavna	48.52083	25.84639
Zatoka	46.06667	30.46667
Zatyshshya	47.33306	29.87222
Zavallya	48.20444	30.01861
Zbarazh	49.66667	25.78333
Zboriv	49.66667	25.15
Zdolbitsa	50.5	26.25
Zdolbuniv	50.51667	26.25
Zhashkiv	49.25	30.1
Zheleznyj_port	46.11667	32.28333
Zhelyabovka	45.39723	34.75847
Zhmerynka	49.03333	28.1
Zhovkva	50.06667	23.96667
Zhovti_Vody	48.34361	33.50778
Zhovtneve	50.65	24.26667
Zhovtneve	49.98333	29.51667
Zhuravka	50.48333	32.6
Zhurivka	50.5	31.78333
Zhvanets	48.54968	26.48744
Zhytomyr	50.25	28.66667
Zin’kiv	50.21194	34.35667
Zlynka	48.48306	31.54611
Zmiyev	49.7025	36.37694
Znomenka	48.71278	32.66472
Zolochiv	50.27472	35.98111
Zolochiv	49.8	24.9
Zolotonosha	49.66667	32.03333
Zolotyy_Potik	48.90889	25.34278
Zuhres	48.01639	38.26944
Zuya	45.05342	34.31429
Zvenyhorodka	49.08333	30.96667
